Image_Name,Generation,Selected_MMRs,Active_Count,Overall_Fitness,Obj1_Attack_Score,Obj2_Distortion_Score,MMR_Parameters,Original_Caption,Original_Categories,Transformed_Caption,Transformed_Categories
2350.jpg,1459,"[""MMR6_Translate"", ""MMR4_Downsample"", ""MMR5_Shear""]",3,nan,1.000000,1.100941,"{""MMR6_Translate"": {""h_shift_pct"": 0.008552454540332648}, ""MMR4_Downsample"": {""scale_factor"": 0.9787992117395301}, ""MMR5_Shear"": {""h_shear"": 0.0905777072248713}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 piece of seaweed
3. Trash: 1 piece of rope
4. Objects: 1 red object","Trash:1, Objects:1, Animal:1, Vegetation:1"
2350.jpg,1460,"[""MMR3_HistEq"", ""MMR5_Shear"", ""MMR4_Downsample"", ""MMR6_Translate""]",4,nan,0.000000,1.821594,"{""MMR3_HistEq"": {""clip_limit"": 1.3277367679093184}, ""MMR5_Shear"": {""h_shear"": -0.03693734991781823}, ""MMR4_Downsample"": {""scale_factor"": 0.9115506641212403}, ""MMR6_Translate"": {""h_shift_pct"": -0.010893459600766198}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled rope
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,1461,"[""MMR4_Downsample"", ""MMR5_Shear"", ""MMR2_Scale"", ""MMR3_HistEq"", ""MMR1_Rotation""]",5,nan,1.500000,2.335793,"{""MMR4_Downsample"": {""scale_factor"": 0.9297602416948223}, ""MMR5_Shear"": {""h_shear"": 0.058154126538495554}, ""MMR2_Scale"": {""zoom_level"": 0.9017147445303265}, ""MMR3_HistEq"": {""clip_limit"": 1.3693002155385408}, ""MMR1_Rotation"": {""angle"": 2.743915523989548}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,1462,"[""MMR5_Shear"", ""MMR4_Downsample"", ""MMR1_Rotation"", ""MMR2_Scale""]",4,nan,0.000000,1.958784,"{""MMR5_Shear"": {""h_shear"": 0.140754563552608}, ""MMR4_Downsample"": {""scale_factor"": 0.9899436156323005}, ""MMR1_Rotation"": {""angle"": 1.115401717090431}, ""MMR2_Scale"": {""zoom_level"": 1.209032727554545}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled rope
4. Objects: 1 red starfish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,1463,"[""MMR3_HistEq"", ""MMR6_Translate"", ""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR2_Scale""]",5,nan,0.500000,2.483317,"{""MMR3_HistEq"": {""clip_limit"": 2.051747791122036}, ""MMR6_Translate"": {""h_shift_pct"": 0.008688753822101554}, ""MMR1_Rotation"": {""angle"": 2.323422500591895}, ""MMR4_Downsample"": {""scale_factor"": 0.9982765169215257}, ""MMR2_Scale"": {""zoom_level"": 0.8019925452340297}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 piece of trash","Trash:1, Objects:0, Animal:0, Vegetation:0"
2350.jpg,1464,"[""MMR6_Translate"", ""MMR1_Rotation""]",2,nan,0.500000,0.983574,"{""MMR6_Translate"": {""h_shift_pct"": 0.016455947970681124}, ""MMR1_Rotation"": {""angle"": -2.175213267684578}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red plant
3. Trash: 1 piece of trash
4. Objects: 1 piece of rope","Trash:1, Objects:0, Animal:1, Vegetation:1"
2350.jpg,1465,"[""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR5_Shear"", ""MMR2_Scale"", ""MMR6_Translate"", ""MMR4_Downsample""]",6,nan,1.000000,5.070504,"{""MMR3_HistEq"": {""clip_limit"": 2.522161828034157}, ""MMR1_Rotation"": {""angle"": 2.3289119581189377}, ""MMR5_Shear"": {""h_shear"": 0.14526308714056993}, ""MMR2_Scale"": {""zoom_level"": 0.7406782244324315}, ""MMR6_Translate"": {""h_shift_pct"": -0.009713990343507662}, ""MMR4_Downsample"": {""scale_factor"": 0.9074066241788838}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 0","Trash:0, Objects:0, Animal:0, Vegetation:0"
2350.jpg,1466,"[""MMR3_HistEq""]",1,nan,1.500000,1.030598,"{""MMR3_HistEq"": {""clip_limit"": 2.0305981500601265}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,1467,"[""MMR3_HistEq"", ""MMR4_Downsample"", ""MMR6_Translate""]",3,nan,1.000000,1.738298,"{""MMR3_HistEq"": {""clip_limit"": 1.1822168576116532}, ""MMR4_Downsample"": {""scale_factor"": 0.9026972406681726}, ""MMR6_Translate"": {""h_shift_pct"": 0.01749160005078801}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
2350.jpg,1468,"[""MMR2_Scale""]",1,nan,1.500000,0.300388,"{""MMR2_Scale"": {""zoom_level"": 1.090116300604905}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,1469,"[""MMR4_Downsample""]",1,nan,0.000000,0.150745,"{""MMR4_Downsample"": {""scale_factor"": 0.9849255296414129}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,1470,"[""MMR3_HistEq"", ""MMR2_Scale"", ""MMR6_Translate"", ""MMR5_Shear""]",4,nan,1.500000,2.623347,"{""MMR3_HistEq"": {""clip_limit"": 1.9209285369510243}, ""MMR2_Scale"": {""zoom_level"": 1.1574558266107238}, ""MMR6_Translate"": {""h_shift_pct"": 0.012554280299257856}, ""MMR5_Shear"": {""h_shear"": -0.11386350420500482}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,1471,"[""MMR1_Rotation"", ""MMR5_Shear"", ""MMR3_HistEq"", ""MMR6_Translate""]",4,nan,1.000000,1.665558,"{""MMR1_Rotation"": {""angle"": 3.0725408599144615}, ""MMR5_Shear"": {""h_shear"": 0.018322447439640066}, ""MMR3_HistEq"": {""clip_limit"": 1.6060433083154488}, ""MMR6_Translate"": {""h_shift_pct"": 0.00968570668804352}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
2350.jpg,1472,"[""MMR5_Shear"", ""MMR1_Rotation""]",2,nan,0.500000,0.719362,"{""MMR5_Shear"": {""h_shear"": 0.06786142533453904}, ""MMR1_Rotation"": {""angle"": -1.334762644071703}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 piece of rope
4. Objects: 1 red object","Trash:1, Objects:1, Animal:1, Vegetation:0"
2350.jpg,1473,"[""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR4_Downsample"", ""MMR6_Translate""]",4,nan,1.500000,3.630438,"{""MMR1_Rotation"": {""angle"": -3.282720855287644}, ""MMR3_HistEq"": {""clip_limit"": 2.8267713405527104}, ""MMR4_Downsample"": {""scale_factor"": 0.9506518490927999}, ""MMR6_Translate"": {""h_shift_pct"": 0.019609239080782756}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,1474,"[""MMR1_Rotation"", ""MMR2_Scale""]",2,nan,1.500000,1.177804,"{""MMR1_Rotation"": {""angle"": 4.2683752656560365}, ""MMR2_Scale"": {""zoom_level"": 1.0972387939180985}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,1475,"[""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR6_Translate"", ""MMR2_Scale"", ""MMR4_Downsample""]",5,nan,0.500000,2.714534,"{""MMR1_Rotation"": {""angle"": -0.2110099742376672}, ""MMR3_HistEq"": {""clip_limit"": 1.8726966963527911}, ""MMR6_Translate"": {""h_shift_pct"": 0.026947143915420337}, ""MMR2_Scale"": {""zoom_level"": 0.8441008185535666}, ""MMR4_Downsample"": {""scale_factor"": 0.9618267116947016}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red seaweed
3. Trash: 1 tangled mess of ropes and other debris
4. Objects: 1 red seaweed","Trash:1, Objects:0, Animal:1, Vegetation:1"
2350.jpg,1476,"[""MMR6_Translate"", ""MMR3_HistEq"", ""MMR5_Shear"", ""MMR4_Downsample"", ""MMR1_Rotation"", ""MMR2_Scale""]",6,nan,0.500000,2.480253,"{""MMR6_Translate"": {""h_shift_pct"": -0.018567495125707233}, ""MMR3_HistEq"": {""clip_limit"": 1.1067885984322303}, ""MMR5_Shear"": {""h_shear"": -0.07314218017216277}, ""MMR4_Downsample"": {""scale_factor"": 0.9333354003479163}, ""MMR1_Rotation"": {""angle"": 0.7000680572922064}, ""MMR2_Scale"": {""zoom_level"": 0.8619178096754496}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 red fish
2. Vegetation: 1 piece of seaweed
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:1"
2350.jpg,1477,"[""MMR4_Downsample"", ""MMR5_Shear"", ""MMR1_Rotation""]",3,nan,0.500000,1.776885,"{""MMR4_Downsample"": {""scale_factor"": 0.9710794590855851}, ""MMR5_Shear"": {""h_shear"": -0.14809332781973575}, ""MMR1_Rotation"": {""angle"": 2.501953701765861}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 piece of trash
4. Objects: 1 piece of trash","Trash:1, Objects:0, Animal:1, Vegetation:1"
2350.jpg,1478,"[""MMR3_HistEq"", ""MMR5_Shear""]",2,nan,1.500000,1.011845,"{""MMR3_HistEq"": {""clip_limit"": 1.9770475500719882}, ""MMR5_Shear"": {""h_shear"": 0.005219586195343684}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 red object
4. Objects: 1 red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,1479,"[""MMR4_Downsample"", ""MMR1_Rotation""]",2,nan,1.000000,1.086405,"{""MMR4_Downsample"": {""scale_factor"": 0.9693783927806761}, ""MMR1_Rotation"": {""angle"": -3.900942144601852}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 seaweed
3. Trash: 1 piece of trash
4. Objects: 1 red object","Trash:1, Objects:1, Animal:1, Vegetation:1"
2350.jpg,1480,"[""MMR1_Rotation""]",1,nan,1.000000,0.673067,"{""MMR1_Rotation"": {""angle"": 3.3653342172193152}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red plant
3. Trash: 1 pile of tangled rope
4. Objects: 1 red object","Trash:1, Objects:1, Animal:1, Vegetation:1"
2350.jpg,1481,"[""MMR4_Downsample"", ""MMR2_Scale"", ""MMR5_Shear"", ""MMR1_Rotation""]",4,nan,1.000000,0.792708,"{""MMR4_Downsample"": {""scale_factor"": 0.9523578806023575}, ""MMR2_Scale"": {""zoom_level"": 0.9460635774109883}, ""MMR5_Shear"": {""h_shear"": -0.010147456562516283}, ""MMR1_Rotation"": {""angle"": 0.3442438448291627}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 0","Trash:0, Objects:0, Animal:0, Vegetation:0"
2350.jpg,1482,"[""MMR2_Scale"", ""MMR3_HistEq"", ""MMR5_Shear"", ""MMR4_Downsample"", ""MMR6_Translate"", ""MMR1_Rotation""]",6,nan,1.000000,4.618341,"{""MMR2_Scale"": {""zoom_level"": 1.2851498750074524}, ""MMR3_HistEq"": {""clip_limit"": 2.3732029189441723}, ""MMR5_Shear"": {""h_shear"": 0.11723737387946423}, ""MMR4_Downsample"": {""scale_factor"": 0.9685251067715712}, ""MMR6_Translate"": {""h_shift_pct"": -0.02253556835186834}, ""MMR1_Rotation"": {""angle"": 2.2356068853747404}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red starfish
4. Objects: One piece of rope","Trash:0, Objects:0, Animal:0, Vegetation:0"
2350.jpg,1483,"[""MMR5_Shear"", ""MMR1_Rotation"", ""MMR2_Scale"", ""MMR6_Translate"", ""MMR3_HistEq""]",5,nan,0.500000,3.411160,"{""MMR5_Shear"": {""h_shear"": -0.13573727554904622}, ""MMR1_Rotation"": {""angle"": 0.1850360250863039}, ""MMR2_Scale"": {""zoom_level"": 0.7449658034016121}, ""MMR6_Translate"": {""h_shift_pct"": 0.003920095700987773}, ""MMR3_HistEq"": {""clip_limit"": 2.488453949291257}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red seaweed
3. Trash: 1 tangled mess of ropes and other debris
4. Objects: 1 frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
2350.jpg,1484,"[""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR6_Translate"", ""MMR4_Downsample"", ""MMR2_Scale"", ""MMR5_Shear""]",6,nan,1.000000,3.880558,"{""MMR1_Rotation"": {""angle"": -2.31286344978636}, ""MMR3_HistEq"": {""clip_limit"": 2.5975051738854247}, ""MMR6_Translate"": {""h_shift_pct"": -0.028206937403753983}, ""MMR4_Downsample"": {""scale_factor"": 0.9679744813885752}, ""MMR2_Scale"": {""zoom_level"": 1.1253864955696455}, ""MMR5_Shear"": {""h_shear"": -0.021305733586094666}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red starfish
4. Objects: One pile of tangled rope","Trash:0, Objects:0, Animal:0, Vegetation:0"
2350.jpg,1485,"[""MMR4_Downsample"", ""MMR6_Translate"", ""MMR1_Rotation"", ""MMR5_Shear"", ""MMR2_Scale""]",5,nan,1.000000,2.965918,"{""MMR4_Downsample"": {""scale_factor"": 0.9296187877001024}, ""MMR6_Translate"": {""h_shift_pct"": -0.028437723610848432}, ""MMR1_Rotation"": {""angle"": 2.4930214450077512}, ""MMR5_Shear"": {""h_shear"": 0.1149256875223453}, ""MMR2_Scale"": {""zoom_level"": 1.0148219865966936}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 piece of seaweed
3. Trash: 1 piece of rope
4. Objects: 1 red object","Trash:1, Objects:1, Animal:1, Vegetation:1"
2350.jpg,1486,"[""MMR6_Translate"", ""MMR5_Shear"", ""MMR3_HistEq""]",3,nan,0.000000,1.580901,"{""MMR6_Translate"": {""h_shift_pct"": -0.02507700088472836}, ""MMR5_Shear"": {""h_shear"": -0.010317690863691054}, ""MMR3_HistEq"": {""clip_limit"": 1.6762161900039143}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red starfish","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,1487,"[""MMR4_Downsample"", ""MMR6_Translate"", ""MMR2_Scale"", ""MMR3_HistEq"", ""MMR5_Shear""]",5,nan,0.000000,2.836415,"{""MMR4_Downsample"": {""scale_factor"": 0.9494911589266721}, ""MMR6_Translate"": {""h_shift_pct"": -0.0016668356919112629}, ""MMR2_Scale"": {""zoom_level"": 0.7059460099991212}, ""MMR3_HistEq"": {""clip_limit"": 1.643639828578504}, ""MMR5_Shear"": {""h_shear"": 0.09779181636048331}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 piece of rope
4. Objects: 1 piece of rope","Trash:1, Objects:0, Animal:1, Vegetation:0"
2350.jpg,1488,"[""MMR6_Translate"", ""MMR4_Downsample""]",2,nan,0.500000,1.294183,"{""MMR6_Translate"": {""h_shift_pct"": 0.02311156013090644}, ""MMR4_Downsample"": {""scale_factor"": 0.9476202439937839}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 piece of trash
4. Objects: 1 piece of trash","Trash:1, Objects:0, Animal:0, Vegetation:0"
2350.jpg,1489,"[""MMR5_Shear"", ""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR2_Scale""]",4,nan,1.000000,2.454822,"{""MMR5_Shear"": {""h_shear"": -0.12870431155892623}, ""MMR1_Rotation"": {""angle"": -2.010014709604735}, ""MMR4_Downsample"": {""scale_factor"": 0.9747629625327247}, ""MMR2_Scale"": {""zoom_level"": 0.7172739361242294}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 0","Trash:0, Objects:0, Animal:0, Vegetation:0"
2350.jpg,1490,"[""MMR4_Downsample"", ""MMR1_Rotation"", ""MMR6_Translate"", ""MMR5_Shear"", ""MMR3_HistEq""]",5,nan,1.500000,2.704902,"{""MMR4_Downsample"": {""scale_factor"": 0.9749250754937417}, ""MMR1_Rotation"": {""angle"": -1.4833599918400662}, ""MMR6_Translate"": {""h_shift_pct"": 0.01406570452695198}, ""MMR5_Shear"": {""h_shear"": 0.07083428045499787}, ""MMR3_HistEq"": {""clip_limit"": 2.2163952649016574}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,1491,"[""MMR2_Scale"", ""MMR1_Rotation"", ""MMR6_Translate""]",3,nan,0.500000,1.529473,"{""MMR2_Scale"": {""zoom_level"": 0.8197875429157077}, ""MMR1_Rotation"": {""angle"": 2.5329897539136814}, ""MMR6_Translate"": {""h_shift_pct"": 0.01266499870255601}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 piece of trash
4. Objects: 1 frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
2350.jpg,1492,"[""MMR4_Downsample""]",1,nan,1.000000,0.297750,"{""MMR4_Downsample"": {""scale_factor"": 0.9702249546333015}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 red plant
3. Trash: 1 pile of rope
4. Objects: 1 red object","Trash:1, Objects:1, Animal:1, Vegetation:1"
2350.jpg,1493,"[""MMR5_Shear"", ""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR2_Scale"", ""MMR6_Translate"", ""MMR4_Downsample""]",6,nan,0.500000,4.242265,"{""MMR5_Shear"": {""h_shear"": -0.08343102219145651}, ""MMR3_HistEq"": {""clip_limit"": 2.780452327587346}, ""MMR1_Rotation"": {""angle"": 4.36882538035435}, ""MMR2_Scale"": {""zoom_level"": 0.914817714977838}, ""MMR6_Translate"": {""h_shift_pct"": -0.0041407978829949635}, ""MMR4_Downsample"": {""scale_factor"": 0.9390127056510742}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 piece of trash
4. Objects: 1 piece of trash","Trash:1, Objects:0, Animal:1, Vegetation:1"
2350.jpg,1494,"[""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR4_Downsample"", ""MMR6_Translate""]",4,nan,1.500000,3.489963,"{""MMR1_Rotation"": {""angle"": -4.712944346173598}, ""MMR3_HistEq"": {""clip_limit"": 2.3943270912940577}, ""MMR4_Downsample"": {""scale_factor"": 0.9705575486139316}, ""MMR6_Translate"": {""h_shift_pct"": 0.025758690230092147}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,1495,"[""MMR3_HistEq""]",1,nan,1.500000,1.546869,"{""MMR3_HistEq"": {""clip_limit"": 2.5468685460191276}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
2350.jpg,1496,"[""MMR2_Scale"", ""MMR3_HistEq""]",2,nan,0.500000,1.370595,"{""MMR2_Scale"": {""zoom_level"": 1.0188324379068425}, ""MMR3_HistEq"": {""clip_limit"": 2.307820484255246}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One piece of trash
4. Objects: One piece of trash","Trash:1, Objects:0, Animal:0, Vegetation:0"
2350.jpg,1497,"[""MMR6_Translate"", ""MMR2_Scale"", ""MMR1_Rotation"", ""MMR4_Downsample""]",4,nan,1.000000,1.567699,"{""MMR6_Translate"": {""h_shift_pct"": -0.022103748665659916}, ""MMR2_Scale"": {""zoom_level"": 0.9802330121132821}, ""MMR1_Rotation"": {""angle"": -2.680520473995455}, ""MMR4_Downsample"": {""scale_factor"": 0.9771087098322668}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 0","Trash:0, Objects:0, Animal:0, Vegetation:0"
2350.jpg,1498,"[""MMR6_Translate"", ""MMR3_HistEq""]",2,nan,1.500000,1.442036,"{""MMR6_Translate"": {""h_shift_pct"": -0.0022547157879082846}, ""MMR3_HistEq"": {""clip_limit"": 2.3668787968091882}}","1. Animals: 1 fish
2. Vegetation: 1 red coral
3. Trash: 1 pile of tangled ropes
4. Objects: 1 red fish","Trash:1, Objects:0, Animal:1, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One red object
4. Objects: One red object","Trash:0, Objects:1, Animal:0, Vegetation:0"
