Image_Name,Generation,Selected_MMRs,Active_Count,Overall_Fitness,Obj1_Attack_Score,Obj2_Distortion_Score,MMR_Parameters,Original_Caption,Original_Categories,Transformed_Caption,Transformed_Categories
4539.jpg,838,"[""MMR2_Scale"", ""MMR6_Translate"", ""MMR4_Downsample"", ""MMR5_Shear""]",4,nan,0.000000,1.468374,"{""MMR2_Scale"": {""zoom_level"": 1.124457202992486}, ""MMR6_Translate"": {""h_shift_pct"": -0.006271668203164403}, ""MMR4_Downsample"": {""scale_factor"": 0.9305649736585767}, ""MMR5_Shear"": {""h_shear"": 0.022516602249740114}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of wood, and a piece of metal.","Trash:0, Objects:2, Animal:0, Vegetation:0"
4539.jpg,839,"[""MMR6_Translate"", ""MMR5_Shear"", ""MMR4_Downsample"", ""MMR1_Rotation"", ""MMR3_HistEq""]",5,nan,0.500000,2.791383,"{""MMR6_Translate"": {""h_shift_pct"": 0.014935853811687959}, ""MMR5_Shear"": {""h_shear"": 0.026141948548159682}, ""MMR4_Downsample"": {""scale_factor"": 0.9070467561550113}, ""MMR1_Rotation"": {""angle"": 3.5391601147026677}, ""MMR3_HistEq"": {""clip_limit"": 1.4818774699364994}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One object
4. Objects: One object","Trash:0, Objects:1, Animal:0, Vegetation:0"
4539.jpg,840,"[""MMR4_Downsample"", ""MMR2_Scale"", ""MMR6_Translate"", ""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR5_Shear""]",6,nan,0.500000,2.783697,"{""MMR4_Downsample"": {""scale_factor"": 0.9779490711591194}, ""MMR2_Scale"": {""zoom_level"": 1.1797306072411753}, ""MMR6_Translate"": {""h_shift_pct"": -0.006060237111840821}, ""MMR3_HistEq"": {""clip_limit"": 1.9510571419087153}, ""MMR1_Rotation"": {""angle"": 2.721858325250137}, ""MMR5_Shear"": {""h_shear"": 0.039997409914739684}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0"
4539.jpg,841,"[""MMR4_Downsample""]",1,nan,0.000000,0.792482,"{""MMR4_Downsample"": {""scale_factor"": 0.9207517865011786}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0"
4539.jpg,842,"[""MMR6_Translate""]",1,nan,0.000000,0.182040,"{""MMR6_Translate"": {""h_shift_pct"": 0.0054611949855660966}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0"
4539.jpg,843,"[""MMR5_Shear""]",1,nan,0.000000,0.298580,"{""MMR5_Shear"": {""h_shear"": 0.04478699002768308}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0"
4539.jpg,844,"[""MMR1_Rotation"", ""MMR5_Shear"", ""MMR6_Translate"", ""MMR3_HistEq"", ""MMR4_Downsample"", ""MMR2_Scale""]",6,nan,1.666667,3.763593,"{""MMR1_Rotation"": {""angle"": 0.09383598260654225}, ""MMR5_Shear"": {""h_shear"": 0.07757262921768732}, ""MMR6_Translate"": {""h_shift_pct"": 0.020270251510822075}, ""MMR3_HistEq"": {""clip_limit"": 2.67366999020288}, ""MMR4_Downsample"": {""scale_factor"": 0.9215446017466516}, ""MMR2_Scale"": {""zoom_level"": 0.9718671766911143}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 rock
4. Objects: 1 piece of wood","Trash:0, Objects:0, Animal:1, Vegetation:1"
4539.jpg,845,"[""MMR5_Shear"", ""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR6_Translate"", ""MMR2_Scale"", ""MMR4_Downsample""]",6,nan,0.666667,3.134890,"{""MMR5_Shear"": {""h_shear"": 0.04495337673375335}, ""MMR1_Rotation"": {""angle"": 4.902933383961425}, ""MMR3_HistEq"": {""clip_limit"": 2.016614525247717}, ""MMR6_Translate"": {""h_shift_pct"": 0.009668229946763716}, ""MMR2_Scale"": {""zoom_level"": 0.9533264103515171}, ""MMR4_Downsample"": {""scale_factor"": 0.963985327414794}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,846,"[""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR5_Shear"", ""MMR4_Downsample"", ""MMR2_Scale""]",5,nan,0.666667,3.786391,"{""MMR3_HistEq"": {""clip_limit"": 2.3620949303149468}, ""MMR1_Rotation"": {""angle"": -4.721514607752781}, ""MMR5_Shear"": {""h_shear"": -0.13678251392454802}, ""MMR4_Downsample"": {""scale_factor"": 0.9845565317537119}, ""MMR2_Scale"": {""zoom_level"": 0.87589736280063}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,847,"[""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR2_Scale"", ""MMR6_Translate""]",4,nan,0.666667,2.631320,"{""MMR3_HistEq"": {""clip_limit"": 1.7934116796710082}, ""MMR1_Rotation"": {""angle"": -2.3609418264356097}, ""MMR2_Scale"": {""zoom_level"": 1.185929825572399}, ""MMR6_Translate"": {""h_shift_pct"": -0.022378620838582136}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,848,"[""MMR1_Rotation"", ""MMR6_Translate"", ""MMR4_Downsample"", ""MMR5_Shear""]",4,nan,0.666667,1.150647,"{""MMR1_Rotation"": {""angle"": -4.583928269462883}, ""MMR6_Translate"": {""h_shift_pct"": 0.0021030417468095725}, ""MMR4_Downsample"": {""scale_factor"": 0.9959000936368391}, ""MMR5_Shear"": {""h_shear"": 0.018414180253952084}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,849,"[""MMR4_Downsample"", ""MMR2_Scale"", ""MMR6_Translate"", ""MMR5_Shear"", ""MMR1_Rotation"", ""MMR3_HistEq""]",6,nan,0.666667,4.012266,"{""MMR4_Downsample"": {""scale_factor"": 0.9767900242064613}, ""MMR2_Scale"": {""zoom_level"": 1.099933946723751}, ""MMR6_Translate"": {""h_shift_pct"": -0.02524557692054403}, ""MMR5_Shear"": {""h_shear"": 0.12228682163566987}, ""MMR1_Rotation"": {""angle"": 4.164836677007743}, ""MMR3_HistEq"": {""clip_limit"": 1.957320576013416}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,850,"[""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR2_Scale""]",3,nan,0.666667,3.029621,"{""MMR3_HistEq"": {""clip_limit"": 2.963137982555165}, ""MMR1_Rotation"": {""angle"": -1.0085132481738937}, ""MMR2_Scale"": {""zoom_level"": 1.2594340792017173}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,851,"[""MMR6_Translate"", ""MMR3_HistEq""]",2,nan,0.666667,1.567268,"{""MMR6_Translate"": {""h_shift_pct"": 0.020484411979212615}, ""MMR3_HistEq"": {""clip_limit"": 1.884454415284023}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,852,"[""MMR1_Rotation"", ""MMR2_Scale"", ""MMR6_Translate"", ""MMR3_HistEq"", ""MMR4_Downsample""]",5,nan,0.666667,1.951721,"{""MMR1_Rotation"": {""angle"": 3.865897832116902}, ""MMR2_Scale"": {""zoom_level"": 0.9408316710887585}, ""MMR6_Translate"": {""h_shift_pct"": -0.015455449664498033}, ""MMR3_HistEq"": {""clip_limit"": 1.115854303066834}, ""MMR4_Downsample"": {""scale_factor"": 0.9649722469177908}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,853,"[""MMR4_Downsample"", ""MMR6_Translate"", ""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR2_Scale""]",5,nan,0.666667,3.065647,"{""MMR4_Downsample"": {""scale_factor"": 0.9515982975845604}, ""MMR6_Translate"": {""h_shift_pct"": -0.008937189115975581}, ""MMR3_HistEq"": {""clip_limit"": 2.3220183940590955}, ""MMR1_Rotation"": {""angle"": 1.694617782296115}, ""MMR2_Scale"": {""zoom_level"": 1.186834390108224}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,854,"[""MMR4_Downsample"", ""MMR3_HistEq""]",2,nan,0.000000,2.289592,"{""MMR4_Downsample"": {""scale_factor"": 0.9373347770502594}, ""MMR3_HistEq"": {""clip_limit"": 2.662939377290967}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0"
4539.jpg,855,"[""MMR4_Downsample"", ""MMR2_Scale"", ""MMR1_Rotation"", ""MMR5_Shear"", ""MMR6_Translate"", ""MMR3_HistEq""]",6,nan,0.666667,2.757883,"{""MMR4_Downsample"": {""scale_factor"": 0.9049150093494444}, ""MMR2_Scale"": {""zoom_level"": 0.9529272628227898}, ""MMR1_Rotation"": {""angle"": -1.2711461013623762}, ""MMR5_Shear"": {""h_shear"": 0.08390475964656183}, ""MMR6_Translate"": {""h_shift_pct"": 0.019205655492080954}, ""MMR3_HistEq"": {""clip_limit"": 1.1963408264180382}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,856,"[""MMR1_Rotation"", ""MMR5_Shear"", ""MMR4_Downsample""]",3,nan,0.000000,2.338249,"{""MMR1_Rotation"": {""angle"": -4.958279815674818}, ""MMR5_Shear"": {""h_shear"": 0.054690680187974794}, ""MMR4_Downsample"": {""scale_factor"": 0.9018011664260708}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of wood, and a rusty metal object.","Trash:0, Objects:2, Animal:0, Vegetation:0"
4539.jpg,857,"[""MMR2_Scale"", ""MMR6_Translate"", ""MMR4_Downsample""]",3,nan,1.666667,2.847413,"{""MMR2_Scale"": {""zoom_level"": 0.7055826962681984}, ""MMR6_Translate"": {""h_shift_pct"": 0.02915547801895304}, ""MMR4_Downsample"": {""scale_factor"": 0.910582762661422}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 piece of trash
4. Objects: 1 cactus","Trash:1, Objects:0, Animal:1, Vegetation:0"
4539.jpg,858,"[""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR2_Scale"", ""MMR4_Downsample""]",4,nan,1.466667,1.332197,"{""MMR1_Rotation"": {""angle"": 1.6495208756099196}, ""MMR3_HistEq"": {""clip_limit"": 1.40354919373346}, ""MMR2_Scale"": {""zoom_level"": 0.879434527474491}, ""MMR4_Downsample"": {""scale_factor"": 0.980314161727406}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock, 1 piece of wood, 1 bottle, 1 can, 1 piece of metal, 1 piece of plastic
4. Objects: 1 rock, 1 piece of wood, 1 bottle, 1 can, 1 piece","Trash:4, Objects:0, Animal:0, Vegetation:0"
4539.jpg,859,"[""MMR2_Scale""]",1,nan,0.000000,0.370973,"{""MMR2_Scale"": {""zoom_level"": 1.1112918593364849}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of wood, and a piece of metal.","Trash:0, Objects:2, Animal:0, Vegetation:0"
4539.jpg,860,"[""MMR1_Rotation""]",1,nan,0.000000,0.701866,"{""MMR1_Rotation"": {""angle"": -3.509328277735513}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0"
4539.jpg,861,"[""MMR6_Translate"", ""MMR2_Scale""]",2,nan,0.000000,0.286655,"{""MMR6_Translate"": {""h_shift_pct"": 5.535952952587936e-05}, ""MMR2_Scale"": {""zoom_level"": 0.9145569637739487}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of wood, and a piece of metal.","Trash:0, Objects:2, Animal:0, Vegetation:0"
4539.jpg,862,"[""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR5_Shear""]",3,nan,0.666667,2.563446,"{""MMR1_Rotation"": {""angle"": -0.227930029278407}, ""MMR3_HistEq"": {""clip_limit"": 2.7615187442491527}, ""MMR5_Shear"": {""h_shear"": -0.1134511322969404}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,863,"[""MMR4_Downsample"", ""MMR5_Shear"", ""MMR6_Translate"", ""MMR3_HistEq"", ""MMR2_Scale"", ""MMR1_Rotation""]",6,nan,0.500000,3.184093,"{""MMR4_Downsample"": {""scale_factor"": 0.9656071502693206}, ""MMR5_Shear"": {""h_shear"": -0.00234815032576724}, ""MMR6_Translate"": {""h_shift_pct"": 0.001001706757580198}, ""MMR3_HistEq"": {""clip_limit"": 2.7929034994399577}, ""MMR2_Scale"": {""zoom_level"": 1.10072299663618}, ""MMR1_Rotation"": {""angle"": -3.3123641721362587}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0"
4539.jpg,864,"[""MMR3_HistEq""]",1,nan,0.000000,0.101054,"{""MMR3_HistEq"": {""clip_limit"": 1.10105376165668}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of wood, and a piece of metal.","Trash:0, Objects:2, Animal:0, Vegetation:0"
4539.jpg,865,"[""MMR5_Shear"", ""MMR3_HistEq"", ""MMR4_Downsample"", ""MMR2_Scale"", ""MMR1_Rotation"", ""MMR6_Translate""]",6,nan,1.666667,5.164696,"{""MMR5_Shear"": {""h_shear"": -0.1276153033115261}, ""MMR3_HistEq"": {""clip_limit"": 2.2541835090729068}, ""MMR4_Downsample"": {""scale_factor"": 0.9350027280063904}, ""MMR2_Scale"": {""zoom_level"": 1.2456569075580262}, ""MMR1_Rotation"": {""angle"": -4.735203310157633}, ""MMR6_Translate"": {""h_shift_pct"": 0.019316229359609312}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:1, Vegetation:1"
4539.jpg,866,"[""MMR1_Rotation"", ""MMR2_Scale"", ""MMR3_HistEq"", ""MMR6_Translate"", ""MMR4_Downsample"", ""MMR5_Shear""]",6,nan,0.666667,4.073010,"{""MMR1_Rotation"": {""angle"": 4.904856577039151}, ""MMR2_Scale"": {""zoom_level"": 1.1510055297601558}, ""MMR3_HistEq"": {""clip_limit"": 2.6140147624950476}, ""MMR6_Translate"": {""h_shift_pct"": 0.0005542884773767527}, ""MMR4_Downsample"": {""scale_factor"": 0.9427226283862505}, ""MMR5_Shear"": {""h_shear"": 0.05751326520825417}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,867,"[""MMR5_Shear"", ""MMR4_Downsample"", ""MMR1_Rotation"", ""MMR6_Translate"", ""MMR3_HistEq"", ""MMR2_Scale""]",6,nan,0.666667,3.628982,"{""MMR5_Shear"": {""h_shear"": -0.09427664199527153}, ""MMR4_Downsample"": {""scale_factor"": 0.9838164112094806}, ""MMR1_Rotation"": {""angle"": 4.72455059303234}, ""MMR6_Translate"": {""h_shift_pct"": 0.02419897881344433}, ""MMR3_HistEq"": {""clip_limit"": 1.9954323842060997}, ""MMR2_Scale"": {""zoom_level"": 1.027498034721532}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,868,"[""MMR3_HistEq"", ""MMR5_Shear"", ""MMR2_Scale"", ""MMR1_Rotation"", ""MMR6_Translate"", ""MMR4_Downsample""]",6,nan,0.666667,3.525802,"{""MMR3_HistEq"": {""clip_limit"": 2.1169696514977083}, ""MMR5_Shear"": {""h_shear"": 0.012611777227126253}, ""MMR2_Scale"": {""zoom_level"": 1.2592363408471807}, ""MMR1_Rotation"": {""angle"": 3.5377613906775363}, ""MMR6_Translate"": {""h_shift_pct"": 0.002037332633706361}, ""MMR4_Downsample"": {""scale_factor"": 0.9314830525569139}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,869,"[""MMR1_Rotation"", ""MMR5_Shear"", ""MMR6_Translate"", ""MMR2_Scale""]",4,nan,2.000000,1.477064,"{""MMR1_Rotation"": {""angle"": -0.25249803931092085}, ""MMR5_Shear"": {""h_shear"": 0.13991259529181074}, ""MMR6_Translate"": {""h_shift_pct"": -0.004681602559920624}, ""MMR2_Scale"": {""zoom_level"": 1.101328182921074}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals - 1 fish
2. Vegetation - 1 plant
3. Trash - 1 rock
4. Objects - 1 rusty object","Trash:1, Objects:1, Animal:1, Vegetation:1"
4539.jpg,870,"[""MMR4_Downsample""]",1,nan,0.000000,0.413421,"{""MMR4_Downsample"": {""scale_factor"": 0.9586578883217367}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0"
4539.jpg,871,"[""MMR3_HistEq"", ""MMR5_Shear"", ""MMR1_Rotation"", ""MMR6_Translate""]",4,nan,0.666667,2.397950,"{""MMR3_HistEq"": {""clip_limit"": 1.738304569982409}, ""MMR5_Shear"": {""h_shear"": 0.10994761676720718}, ""MMR1_Rotation"": {""angle"": 2.9971173848078294}, ""MMR6_Translate"": {""h_shift_pct"": 0.009817134731453063}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 1 rock
4. Objects: 1 rock","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,872,"[""MMR3_HistEq"", ""MMR5_Shear"", ""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR2_Scale""]",5,nan,0.666667,2.132453,"{""MMR3_HistEq"": {""clip_limit"": 1.0032957724447984}, ""MMR5_Shear"": {""h_shear"": -0.1442783460468577}, ""MMR1_Rotation"": {""angle"": -3.068576466117665}, ""MMR4_Downsample"": {""scale_factor"": 0.9606676504596483}, ""MMR2_Scale"": {""zoom_level"": 0.9519213056889994}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,873,"[""MMR4_Downsample"", ""MMR2_Scale"", ""MMR1_Rotation"", ""MMR5_Shear"", ""MMR3_HistEq"", ""MMR6_Translate""]",6,nan,0.666667,2.873362,"{""MMR4_Downsample"": {""scale_factor"": 0.9746367962304662}, ""MMR2_Scale"": {""zoom_level"": 0.7255819349948543}, ""MMR1_Rotation"": {""angle"": 0.3325955579423674}, ""MMR5_Shear"": {""h_shear"": -0.11797333054939946}, ""MMR3_HistEq"": {""clip_limit"": 1.3076445093045652}, ""MMR6_Translate"": {""h_shift_pct"": 0.016330511931280586}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4539.jpg,874,"[""MMR3_HistEq"", ""MMR4_Downsample""]",2,nan,0.000000,1.743248,"{""MMR3_HistEq"": {""clip_limit"": 1.974357690566969}, ""MMR4_Downsample"": {""scale_factor"": 0.9231109441086199}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0"
4539.jpg,875,"[""MMR1_Rotation"", ""MMR6_Translate"", ""MMR2_Scale""]",3,nan,1.500000,1.783527,"{""MMR1_Rotation"": {""angle"": -2.28464173811189}, ""MMR6_Translate"": {""h_shift_pct"": 0.010076831526129558}, ""MMR2_Scale"": {""zoom_level"": 0.702788612992397}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 bottle
4. Objects: 1 rock, 1 cactus, 1 piece of wood, 1 piece of metal, 1 piece of plastic, 1 piece of glass, 1 piece of coral, 1 piece","Trash:1, Objects:1, Animal:1, Vegetation:0"
4539.jpg,876,"[""MMR3_HistEq"", ""MMR6_Translate"", ""MMR4_Downsample"", ""MMR5_Shear""]",4,nan,1.166667,2.202073,"{""MMR3_HistEq"": {""clip_limit"": 1.4260201463071591}, ""MMR6_Translate"": {""h_shift_pct"": 0.007992221957314673}, ""MMR4_Downsample"": {""scale_factor"": 0.930473985253986}, ""MMR5_Shear"": {""h_shear"": 0.12215777648663553}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 rocks, a piece of wood, and a plant
4. Objects: 2 rocks, a piece of wood, and a plant","Trash:1, Objects:0, Animal:0, Vegetation:0"
4539.jpg,877,"[""MMR6_Translate"", ""MMR3_HistEq""]",2,nan,1.000000,1.721681,"{""MMR6_Translate"": {""h_shift_pct"": -0.0023938134743964785}, ""MMR3_HistEq"": {""clip_limit"": 2.641886908801536}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: 2 rocks, a bottle, and a piece of metal
4. Objects: 2 rocks, a bottle, and a piece of metal","Trash:1, Objects:1, Animal:0, Vegetation:0"
4539.jpg,878,"[""MMR2_Scale"", ""MMR6_Translate""]",2,nan,0.000000,1.107922,"{""MMR2_Scale"": {""zoom_level"": 0.8996952754154914}, ""MMR6_Translate"": {""h_shift_pct"": 0.023207173848215586}}","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of metal, and a piece of wood.","Trash:0, Objects:2, Animal:0, Vegetation:0","1. Objects: There are several objects visible in the underwater image, including a rock, a piece of wood, and a piece of metal.","Trash:0, Objects:2, Animal:0, Vegetation:0"
