Image_Name,Generation,Selected_MMRs,Active_Count,Overall_Fitness,Obj1_Attack_Score,Obj2_Distortion_Score,MMR_Parameters,Original_Caption,Original_Categories,Transformed_Caption,Transformed_Categories
4205.jpg,255,"[""MMR4_Downsample"", ""MMR6_Translate"", ""MMR5_Shear"", ""MMR1_Rotation"", ""MMR2_Scale""]",5,nan,1.000000,1.405406,"{""MMR4_Downsample"": {""scale_factor"": 0.9888521885526237}, ""MMR6_Translate"": {""h_shift_pct"": 0.00649771571740404}, ""MMR5_Shear"": {""h_shear"": 0.0514472306614136}, ""MMR1_Rotation"": {""angle"": 1.226375407047927}, ""MMR2_Scale"": {""zoom_level"": 0.8532759008307459}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 grass
3. Trash: 0 trash
4. Objects: 1 frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
4205.jpg,256,"[""MMR3_HistEq""]",1,nan,0.000000,0.614946,"{""MMR3_HistEq"": {""clip_limit"": 1.614946389186348}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,257,"[""MMR6_Translate"", ""MMR5_Shear"", ""MMR4_Downsample""]",3,nan,0.000000,1.204637,"{""MMR6_Translate"": {""h_shift_pct"": -0.013273731231548343}, ""MMR5_Shear"": {""h_shear"": 0.055552977097649}, ""MMR4_Downsample"": {""scale_factor"": 0.9608174189673343}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,258,"[""MMR5_Shear""]",1,nan,0.000000,0.797671,"{""MMR5_Shear"": {""h_shear"": -0.11965061899021183}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,259,"[""MMR4_Downsample"", ""MMR2_Scale"", ""MMR6_Translate""]",3,nan,0.000000,1.376088,"{""MMR4_Downsample"": {""scale_factor"": 0.926973247433178}, ""MMR2_Scale"": {""zoom_level"": 0.9508169852848434}, ""MMR6_Translate"": {""h_shift_pct"": 0.014456314250837078}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,260,"[""MMR3_HistEq"", ""MMR5_Shear"", ""MMR6_Translate"", ""MMR1_Rotation"", ""MMR4_Downsample""]",5,nan,1.000000,4.146273,"{""MMR3_HistEq"": {""clip_limit"": 2.065649704464964}, ""MMR5_Shear"": {""h_shear"": 0.1013690572082985}, ""MMR6_Translate"": {""h_shift_pct"": 0.029672475894440956}, ""MMR1_Rotation"": {""angle"": 3.0632073001708466}, ""MMR4_Downsample"": {""scale_factor"": 0.9196893994005407}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 grass
3. Trash: 1 plastic bag
4. Objects: 1 square frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
4205.jpg,261,"[""MMR5_Shear"", ""MMR3_HistEq""]",2,nan,0.000000,1.969307,"{""MMR5_Shear"": {""h_shear"": -0.10842462673548814}, ""MMR3_HistEq"": {""clip_limit"": 2.246475751447546}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,262,"[""MMR5_Shear"", ""MMR1_Rotation"", ""MMR2_Scale"", ""MMR4_Downsample""]",4,nan,1.000000,2.089270,"{""MMR5_Shear"": {""h_shear"": 0.07662072026671435}, ""MMR1_Rotation"": {""angle"": 1.7140899125987294}, ""MMR2_Scale"": {""zoom_level"": 0.8488105882183474}, ""MMR4_Downsample"": {""scale_factor"": 0.9268317409614728}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 piece of trash
4. Objects: 1 square frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
4205.jpg,263,"[""MMR3_HistEq"", ""MMR4_Downsample""]",2,nan,0.000000,1.948884,"{""MMR3_HistEq"": {""clip_limit"": 2.938100292557939}, ""MMR4_Downsample"": {""scale_factor"": 0.9989216618081076}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,264,"[""MMR5_Shear"", ""MMR4_Downsample"", ""MMR3_HistEq"", ""MMR2_Scale"", ""MMR1_Rotation""]",5,nan,0.000000,2.951690,"{""MMR5_Shear"": {""h_shear"": 0.03709942124219184}, ""MMR4_Downsample"": {""scale_factor"": 0.9111386538606805}, ""MMR3_HistEq"": {""clip_limit"": 2.3300085221712767}, ""MMR2_Scale"": {""zoom_level"": 0.9973215431728429}, ""MMR1_Rotation"": {""angle"": -2.384054073017815}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,265,"[""MMR5_Shear"", ""MMR6_Translate"", ""MMR3_HistEq""]",3,nan,0.000000,1.152918,"{""MMR5_Shear"": {""h_shear"": -0.04413191311986066}, ""MMR6_Translate"": {""h_shift_pct"": -0.011519768997708488}, ""MMR3_HistEq"": {""clip_limit"": 1.474712676226503}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,266,"[""MMR1_Rotation""]",1,nan,0.000000,0.227040,"{""MMR1_Rotation"": {""angle"": -1.1352006847052398}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,267,"[""MMR1_Rotation"", ""MMR6_Translate"", ""MMR3_HistEq"", ""MMR5_Shear""]",4,nan,0.000000,3.331318,"{""MMR1_Rotation"": {""angle"": -1.1898975307985529}, ""MMR6_Translate"": {""h_shift_pct"": 0.019189294456421896}, ""MMR3_HistEq"": {""clip_limit"": 2.936646101758062}, ""MMR5_Shear"": {""h_shear"": 0.07755737344117983}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,268,"[""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR2_Scale"", ""MMR6_Translate"", ""MMR3_HistEq""]",5,nan,1.000000,4.217642,"{""MMR1_Rotation"": {""angle"": -1.2048450380662934}, ""MMR4_Downsample"": {""scale_factor"": 0.912596357231305}, ""MMR2_Scale"": {""zoom_level"": 0.7922333456564363}, ""MMR6_Translate"": {""h_shift_pct"": 0.02378810646017107}, ""MMR3_HistEq"": {""clip_limit"": 2.6171439167850723}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 0 trash
4. Objects: 1 picture","Trash:1, Objects:0, Animal:1, Vegetation:1"
4205.jpg,269,"[""MMR1_Rotation"", ""MMR4_Downsample""]",2,nan,0.000000,1.402632,"{""MMR1_Rotation"": {""angle"": -3.175799377087747}, ""MMR4_Downsample"": {""scale_factor"": 0.9232528290543034}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,270,"[""MMR4_Downsample"", ""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR5_Shear"", ""MMR2_Scale"", ""MMR6_Translate""]",6,nan,0.500000,2.235156,"{""MMR4_Downsample"": {""scale_factor"": 0.9439686744189678}, ""MMR3_HistEq"": {""clip_limit"": 1.5410453248026064}, ""MMR1_Rotation"": {""angle"": 1.1493269539122517}, ""MMR5_Shear"": {""h_shear"": 0.004163589805762147}, ""MMR2_Scale"": {""zoom_level"": 0.906956822008214}, ""MMR6_Translate"": {""h_shift_pct"": 0.016980912668025004}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: fish
2. Vegetation: grass
3. Trash: none
4. Objects: none","Trash:0, Objects:0, Animal:1, Vegetation:1"
4205.jpg,271,"[""MMR2_Scale"", ""MMR4_Downsample"", ""MMR5_Shear"", ""MMR3_HistEq"", ""MMR6_Translate""]",5,nan,1.000000,3.048214,"{""MMR2_Scale"": {""zoom_level"": 0.8136790193944429}, ""MMR4_Downsample"": {""scale_factor"": 0.9109287601660055}, ""MMR5_Shear"": {""h_shear"": -0.10453007184231167}, ""MMR3_HistEq"": {""clip_limit"": 1.144346355695003}, ""MMR6_Translate"": {""h_shift_pct"": 0.020856543456221628}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 piece of trash
4. Objects: 1 square frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
4205.jpg,272,"[""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR4_Downsample"", ""MMR5_Shear"", ""MMR2_Scale"", ""MMR6_Translate""]",6,nan,0.000000,4.782122,"{""MMR1_Rotation"": {""angle"": 4.106512480516525}, ""MMR3_HistEq"": {""clip_limit"": 2.7077559220130993}, ""MMR4_Downsample"": {""scale_factor"": 0.9922746897959491}, ""MMR5_Shear"": {""h_shear"": 0.10125929000694997}, ""MMR2_Scale"": {""zoom_level"": 1.2461212414189342}, ""MMR6_Translate"": {""h_shift_pct"": 0.02041032609647704}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,273,"[""MMR5_Shear"", ""MMR4_Downsample"", ""MMR6_Translate"", ""MMR2_Scale"", ""MMR1_Rotation""]",5,nan,0.500000,1.448783,"{""MMR5_Shear"": {""h_shear"": -0.022603326490663656}, ""MMR4_Downsample"": {""scale_factor"": 0.9793958330973057}, ""MMR6_Translate"": {""h_shift_pct"": -0.010952801651908227}, ""MMR2_Scale"": {""zoom_level"": 0.7935864738076729}, ""MMR1_Rotation"": {""angle"": -0.19457120736782052}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: fish
2. Vegetation: grass
3. Trash: none
4. Objects: none","Trash:0, Objects:0, Animal:1, Vegetation:1"
4205.jpg,274,"[""MMR2_Scale"", ""MMR5_Shear"", ""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR3_HistEq""]",5,nan,0.500000,2.998356,"{""MMR2_Scale"": {""zoom_level"": 0.7354059586401036}, ""MMR5_Shear"": {""h_shear"": 0.08041356389897386}, ""MMR1_Rotation"": {""angle"": -3.6298518573969742}, ""MMR4_Downsample"": {""scale_factor"": 0.9164102680586815}, ""MMR3_HistEq"": {""clip_limit"": 1.0184181175561249}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: fish
2. Vegetation: grass
3. Trash: none
4. Objects: none","Trash:0, Objects:0, Animal:1, Vegetation:1"
4205.jpg,275,"[""MMR1_Rotation"", ""MMR5_Shear"", ""MMR3_HistEq"", ""MMR6_Translate"", ""MMR2_Scale"", ""MMR4_Downsample""]",6,nan,1.000000,2.554703,"{""MMR1_Rotation"": {""angle"": -0.03438679231820707}, ""MMR5_Shear"": {""h_shear"": -0.10091399373593757}, ""MMR3_HistEq"": {""clip_limit"": 1.4229345088807155}, ""MMR6_Translate"": {""h_shift_pct"": 0.014004243382388197}, ""MMR2_Scale"": {""zoom_level"": 0.9517978947157997}, ""MMR4_Downsample"": {""scale_factor"": 0.9175350402723303}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 grass
3. Trash: 0 trash
4. Objects: 1 frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
4205.jpg,276,"[""MMR4_Downsample"", ""MMR3_HistEq"", ""MMR6_Translate""]",3,nan,0.000000,2.855777,"{""MMR4_Downsample"": {""scale_factor"": 0.9383371081326733}, ""MMR3_HistEq"": {""clip_limit"": 2.9724536256134497}, ""MMR6_Translate"": {""h_shift_pct"": -0.008000848298710887}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,277,"[""MMR3_HistEq"", ""MMR5_Shear"", ""MMR4_Downsample"", ""MMR2_Scale""]",4,nan,0.000000,2.768173,"{""MMR3_HistEq"": {""clip_limit"": 2.2001462239086202}, ""MMR5_Shear"": {""h_shear"": -0.04345880241916014}, ""MMR4_Downsample"": {""scale_factor"": 0.9046851440487419}, ""MMR2_Scale"": {""zoom_level"": 1.0975457997933877}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,278,"[""MMR4_Downsample"", ""MMR2_Scale""]",2,nan,0.000000,0.867774,"{""MMR4_Downsample"": {""scale_factor"": 0.9187838599646365}, ""MMR2_Scale"": {""zoom_level"": 1.016683704040846}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,279,"[""MMR4_Downsample"", ""MMR5_Shear""]",2,nan,0.000000,0.702311,"{""MMR4_Downsample"": {""scale_factor"": 0.9410676091344009}, ""MMR5_Shear"": {""h_shear"": 0.01694811730937207}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,280,"[""MMR5_Shear"", ""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR2_Scale"", ""MMR6_Translate""]",5,nan,1.000000,3.353232,"{""MMR5_Shear"": {""h_shear"": 0.101849116705201}, ""MMR1_Rotation"": {""angle"": 4.275511736953209}, ""MMR4_Downsample"": {""scale_factor"": 0.9023806962253895}, ""MMR2_Scale"": {""zoom_level"": 0.8321299901698787}, ""MMR6_Translate"": {""h_shift_pct"": 0.008501266418366786}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 piece of trash
4. Objects: 1 frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
4205.jpg,281,"[""MMR6_Translate"", ""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR2_Scale""]",4,nan,0.500000,3.123716,"{""MMR6_Translate"": {""h_shift_pct"": -0.018943530835155823}, ""MMR3_HistEq"": {""clip_limit"": 2.643482477507985}, ""MMR1_Rotation"": {""angle"": -0.688878158531427}, ""MMR2_Scale"": {""zoom_level"": 0.7866980803354}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: fish
2. Vegetation: grass
3. Trash: none
4. Objects: none","Trash:0, Objects:0, Animal:1, Vegetation:1"
4205.jpg,282,"[""MMR2_Scale""]",1,nan,1.000000,0.663204,"{""MMR2_Scale"": {""zoom_level"": 0.8010387676027884}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 piece of trash
4. Objects: 1 frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
4205.jpg,283,"[""MMR5_Shear""]",1,nan,0.000000,0.816817,"{""MMR5_Shear"": {""h_shear"": -0.12252257227052847}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,284,"[""MMR1_Rotation"", ""MMR5_Shear"", ""MMR2_Scale"", ""MMR6_Translate"", ""MMR3_HistEq""]",5,nan,0.500000,2.620735,"{""MMR1_Rotation"": {""angle"": -0.9586227451779719}, ""MMR5_Shear"": {""h_shear"": -0.10209438764952153}, ""MMR2_Scale"": {""zoom_level"": 0.7408891149609126}, ""MMR6_Translate"": {""h_shift_pct"": -0.023787104923675313}, ""MMR3_HistEq"": {""clip_limit"": 1.0917751994014453}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: fish
2. Vegetation: grass
3. Trash: none
4. Objects: none","Trash:0, Objects:0, Animal:1, Vegetation:1"
4205.jpg,285,"[""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR2_Scale"", ""MMR6_Translate""]",4,nan,0.500000,1.257917,"{""MMR3_HistEq"": {""clip_limit"": 1.5710513759754503}, ""MMR1_Rotation"": {""angle"": 0.05282493862822513}, ""MMR2_Scale"": {""zoom_level"": 0.8453582514891884}, ""MMR6_Translate"": {""h_shift_pct"": -0.004824841140969163}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: fish
2. Vegetation: grass
3. Trash: none
4. Objects: none","Trash:0, Objects:0, Animal:1, Vegetation:1"
4205.jpg,286,"[""MMR2_Scale"", ""MMR1_Rotation""]",2,nan,0.000000,1.495516,"{""MMR2_Scale"": {""zoom_level"": 1.2840864850600382}, ""MMR1_Rotation"": {""angle"": -2.742805968885441}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,287,"[""MMR1_Rotation"", ""MMR6_Translate""]",2,nan,0.000000,1.366295,"{""MMR1_Rotation"": {""angle"": -2.8503593370702762}, ""MMR6_Translate"": {""h_shift_pct"": -0.023886681647735643}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,288,"[""MMR1_Rotation"", ""MMR5_Shear"", ""MMR4_Downsample"", ""MMR2_Scale"", ""MMR6_Translate""]",5,nan,1.000000,4.038669,"{""MMR1_Rotation"": {""angle"": 3.298229941527559}, ""MMR5_Shear"": {""h_shear"": -0.13144484326188574}, ""MMR4_Downsample"": {""scale_factor"": 0.9100349824054008}, ""MMR2_Scale"": {""zoom_level"": 0.7227123757881598}, ""MMR6_Translate"": {""h_shift_pct"": -0.020363458578976847}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 piece of trash
4. Objects: 1 square frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
4205.jpg,289,"[""MMR1_Rotation"", ""MMR6_Translate"", ""MMR2_Scale""]",3,nan,0.000000,2.220148,"{""MMR1_Rotation"": {""angle"": 4.986101694463562}, ""MMR6_Translate"": {""h_shift_pct"": -0.017796715829645017}, ""MMR2_Scale"": {""zoom_level"": 1.1889110748301372}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,290,"[""MMR6_Translate"", ""MMR4_Downsample"", ""MMR5_Shear"", ""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR2_Scale""]",6,nan,0.000000,2.545768,"{""MMR6_Translate"": {""h_shift_pct"": 0.003717531409922821}, ""MMR4_Downsample"": {""scale_factor"": 0.9524510034439612}, ""MMR5_Shear"": {""h_shear"": 0.058127879500687624}, ""MMR1_Rotation"": {""angle"": 3.8647208262763435}, ""MMR3_HistEq"": {""clip_limit"": 1.5250917581597154}, ""MMR2_Scale"": {""zoom_level"": 1.0782414655695063}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,291,"[""MMR1_Rotation"", ""MMR6_Translate"", ""MMR4_Downsample""]",3,nan,0.000000,0.568510,"{""MMR1_Rotation"": {""angle"": 2.5399869265008252}, ""MMR6_Translate"": {""h_shift_pct"": -0.001696541128024004}, ""MMR4_Downsample"": {""scale_factor"": 0.9996038595959094}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,292,"[""MMR4_Downsample"", ""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR5_Shear"", ""MMR2_Scale"", ""MMR6_Translate""]",6,nan,1.000000,3.876938,"{""MMR4_Downsample"": {""scale_factor"": 0.9978535535824619}, ""MMR1_Rotation"": {""angle"": 1.3451552700176306}, ""MMR3_HistEq"": {""clip_limit"": 2.4753691216974434}, ""MMR5_Shear"": {""h_shear"": 0.05682496468121151}, ""MMR2_Scale"": {""zoom_level"": 0.7511725661233695}, ""MMR6_Translate"": {""h_shift_pct"": 0.02708446838473974}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 piece of trash
4. Objects: 1 square frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
4205.jpg,293,"[""MMR3_HistEq"", ""MMR5_Shear"", ""MMR1_Rotation"", ""MMR6_Translate"", ""MMR4_Downsample""]",5,nan,0.000000,3.319503,"{""MMR3_HistEq"": {""clip_limit"": 2.532385088557813}, ""MMR5_Shear"": {""h_shear"": 0.010139933328979639}, ""MMR1_Rotation"": {""angle"": -3.6223602830589674}, ""MMR6_Translate"": {""h_shift_pct"": -0.026988985147776732}, ""MMR4_Downsample"": {""scale_factor"": 0.9904586687350834}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,294,"[""MMR1_Rotation"", ""MMR5_Shear""]",2,nan,0.000000,1.067433,"{""MMR1_Rotation"": {""angle"": -1.428829635243709}, ""MMR5_Shear"": {""h_shear"": 0.11725007263072593}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,295,"[""MMR6_Translate"", ""MMR2_Scale"", ""MMR5_Shear"", ""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR3_HistEq""]",6,nan,0.000000,4.546332,"{""MMR6_Translate"": {""h_shift_pct"": -0.008198449936997556}, ""MMR2_Scale"": {""zoom_level"": 1.247030660802058}, ""MMR5_Shear"": {""h_shear"": 0.07435217913663525}, ""MMR1_Rotation"": {""angle"": 4.743537182127879}, ""MMR4_Downsample"": {""scale_factor"": 0.9511330303003963}, ""MMR3_HistEq"": {""clip_limit"": 2.516556537411212}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,296,"[""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR5_Shear"", ""MMR2_Scale""]",4,nan,0.000000,1.737598,"{""MMR1_Rotation"": {""angle"": 1.4367520056900416}, ""MMR4_Downsample"": {""scale_factor"": 0.9260746113308251}, ""MMR5_Shear"": {""h_shear"": -0.04433721136513731}, ""MMR2_Scale"": {""zoom_level"": 1.1246237772986798}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,297,"[""MMR6_Translate"", ""MMR4_Downsample"", ""MMR1_Rotation""]",3,nan,0.000000,1.735067,"{""MMR6_Translate"": {""h_shift_pct"": -0.006421495227394752}, ""MMR4_Downsample"": {""scale_factor"": 0.9213604491652164}, ""MMR1_Rotation"": {""angle"": 3.67310967521626}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are fish in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,298,"[""MMR5_Shear"", ""MMR1_Rotation"", ""MMR2_Scale""]",3,nan,0.500000,0.485610,"{""MMR5_Shear"": {""h_shear"": 0.023999871213538193}, ""MMR1_Rotation"": {""angle"": 0.029976571399129348}, ""MMR2_Scale"": {""zoom_level"": 0.904115394782959}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0","1. Animals: fish
2. Vegetation: grass
3. Trash: none
4. Objects: none","Trash:0, Objects:0, Animal:1, Vegetation:1"
4205.jpg,299,"[""MMR5_Shear"", ""MMR4_Downsample"", ""MMR6_Translate""]",3,nan,0.000000,1.880048,"{""MMR5_Shear"": {""h_shear"": -0.06893102249474298}, ""MMR4_Downsample"": {""scale_factor"": 0.9101736064898831}, ""MMR6_Translate"": {""h_shift_pct"": 0.01566732142702642}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,300,"[""MMR6_Translate"", ""MMR4_Downsample"", ""MMR1_Rotation""]",3,nan,0.000000,0.750536,"{""MMR6_Translate"": {""h_shift_pct"": 0.002106204185096619}, ""MMR4_Downsample"": {""scale_factor"": 0.9530398391976489}, ""MMR1_Rotation"": {""angle"": -1.0536392843831566}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4205.jpg,301,"[""MMR5_Shear""]",1,nan,0.000000,0.143755,"{""MMR5_Shear"": {""h_shear"": -0.021563268717825768}}",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: There are several fish swimming in the water.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
