Image_Name,Generation,Selected_MMRs,Active_Count,Overall_Fitness,Obj1_Attack_Score,Obj2_Distortion_Score,MMR_Parameters,Original_Caption,Original_Categories,Transformed_Caption,Transformed_Categories
531.jpg,134,"[""MMR3_HistEq"", ""MMR2_Scale"", ""MMR1_Rotation"", ""MMR6_Translate""]",4,nan,1.000000,2.097951,"{""MMR3_HistEq"": {""clip_limit"": 1.390269639051172}, ""MMR2_Scale"": {""zoom_level"": 1.0487891607663022}, ""MMR1_Rotation"": {""angle"": -3.0960280150050656}, ""MMR6_Translate"": {""h_shift_pct"": -0.02777536152553775}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,135,"[""MMR2_Scale"", ""MMR1_Rotation"", ""MMR3_HistEq""]",3,nan,1.000000,2.061772,"{""MMR2_Scale"": {""zoom_level"": 1.1805363354799034}, ""MMR1_Rotation"": {""angle"": 2.781391197640298}, ""MMR3_HistEq"": {""clip_limit"": 1.9037056562576482}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,136,"[""MMR5_Shear"", ""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR4_Downsample"", ""MMR2_Scale""]",5,nan,1.000000,2.941926,"{""MMR5_Shear"": {""h_shear"": 0.047898513503864676}, ""MMR1_Rotation"": {""angle"": -2.732977625460058}, ""MMR3_HistEq"": {""clip_limit"": 1.9525113517626593}, ""MMR4_Downsample"": {""scale_factor"": 0.902042978318631}, ""MMR2_Scale"": {""zoom_level"": 1.043177731061348}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,137,"[""MMR5_Shear""]",1,nan,1.000000,0.605931,"{""MMR5_Shear"": {""h_shear"": -0.09088968101455086}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,138,"[""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR2_Scale""]",3,nan,0.000000,1.323802,"{""MMR1_Rotation"": {""angle"": -1.2323384319317565}, ""MMR4_Downsample"": {""scale_factor"": 0.9095468149709947}, ""MMR2_Scale"": {""zoom_level"": 0.9481592331987522}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0"
531.jpg,139,"[""MMR5_Shear"", ""MMR4_Downsample""]",2,nan,1.000000,1.506612,"{""MMR5_Shear"": {""h_shear"": -0.09888522225184695}, ""MMR4_Downsample"": {""scale_factor"": 0.9152622926493885}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0",1. Animals: There are no visible animals in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
531.jpg,140,"[""MMR5_Shear"", ""MMR4_Downsample"", ""MMR2_Scale"", ""MMR3_HistEq""]",4,nan,2.000000,2.915629,"{""MMR5_Shear"": {""h_shear"": -0.06028857545988178}, ""MMR4_Downsample"": {""scale_factor"": 0.9741269468580195}, ""MMR2_Scale"": {""zoom_level"": 0.7502115881085969}, ""MMR3_HistEq"": {""clip_limit"": 2.4223461710600933}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 bottle
4. Objects: 1 rock","Trash:1, Objects:0, Animal:1, Vegetation:1"
531.jpg,141,"[""MMR6_Translate"", ""MMR2_Scale"", ""MMR1_Rotation"", ""MMR3_HistEq""]",4,nan,0.500000,2.675777,"{""MMR6_Translate"": {""h_shift_pct"": -0.009992118137948484}, ""MMR2_Scale"": {""zoom_level"": 0.7763332728521488}, ""MMR1_Rotation"": {""angle"": 4.566468304122015}, ""MMR3_HistEq"": {""clip_limit"": 1.6838570264078063}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
531.jpg,142,"[""MMR2_Scale"", ""MMR5_Shear"", ""MMR6_Translate""]",3,nan,1.000000,2.536178,"{""MMR2_Scale"": {""zoom_level"": 1.2686274811367526}, ""MMR5_Shear"": {""h_shear"": -0.12061955546616612}, ""MMR6_Translate"": {""h_shift_pct"": 0.025098674983029895}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,143,"[""MMR3_HistEq"", ""MMR6_Translate"", ""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR2_Scale"", ""MMR5_Shear""]",6,nan,2.000000,4.669781,"{""MMR3_HistEq"": {""clip_limit"": 2.41071180874204}, ""MMR6_Translate"": {""h_shift_pct"": -0.01233618466486346}, ""MMR1_Rotation"": {""angle"": 2.870356268867683}, ""MMR4_Downsample"": {""scale_factor"": 0.9115356311085904}, ""MMR2_Scale"": {""zoom_level"": 0.8145940284678664}, ""MMR5_Shear"": {""h_shear"": 0.11566919967728953}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 piece of trash
4. Objects: 1 frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
531.jpg,144,"[""MMR3_HistEq"", ""MMR6_Translate""]",2,nan,1.000000,1.727735,"{""MMR3_HistEq"": {""clip_limit"": 1.962483612302146}, ""MMR6_Translate"": {""h_shift_pct"": -0.02295752791560571}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,145,"[""MMR5_Shear"", ""MMR4_Downsample""]",2,nan,1.000000,1.215053,"{""MMR5_Shear"": {""h_shear"": 0.13662230006178647}, ""MMR4_Downsample"": {""scale_factor"": 0.969576280968939}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,146,"[""MMR4_Downsample"", ""MMR3_HistEq"", ""MMR6_Translate""]",3,nan,1.000000,2.708568,"{""MMR4_Downsample"": {""scale_factor"": 0.9512982120035867}, ""MMR3_HistEq"": {""clip_limit"": 2.7463286489133947}, ""MMR6_Translate"": {""h_shift_pct"": -0.014256633316619857}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,147,"[""MMR4_Downsample"", ""MMR3_HistEq"", ""MMR2_Scale""]",3,nan,0.500000,2.218034,"{""MMR4_Downsample"": {""scale_factor"": 0.94489216131048}, ""MMR3_HistEq"": {""clip_limit"": 2.424869222250458}, ""MMR2_Scale"": {""zoom_level"": 0.9273739612793794}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
531.jpg,148,"[""MMR1_Rotation""]",1,nan,1.000000,0.200332,"{""MMR1_Rotation"": {""angle"": 1.0016610698911057}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0",1. Animals: There are no visible animals in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
531.jpg,149,"[""MMR2_Scale"", ""MMR1_Rotation"", ""MMR5_Shear"", ""MMR3_HistEq"", ""MMR4_Downsample""]",5,nan,1.000000,4.388437,"{""MMR2_Scale"": {""zoom_level"": 0.7541779490411112}, ""MMR1_Rotation"": {""angle"": -2.5175750675811983}, ""MMR5_Shear"": {""h_shear"": -0.14396862524644585}, ""MMR3_HistEq"": {""clip_limit"": 2.8063992610364394}, ""MMR4_Downsample"": {""scale_factor"": 0.9700674930125639}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
531.jpg,150,"[""MMR5_Shear"", ""MMR2_Scale"", ""MMR4_Downsample"", ""MMR6_Translate"", ""MMR3_HistEq""]",5,nan,1.000000,3.562911,"{""MMR5_Shear"": {""h_shear"": -0.09610759611591699}, ""MMR2_Scale"": {""zoom_level"": 1.2974751324125213}, ""MMR4_Downsample"": {""scale_factor"": 0.9127083042029605}, ""MMR6_Translate"": {""h_shift_pct"": -0.0025534347085583685}, ""MMR3_HistEq"": {""clip_limit"": 1.9725781955599926}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,151,"[""MMR6_Translate"", ""MMR4_Downsample"", ""MMR3_HistEq""]",3,nan,1.000000,1.029487,"{""MMR6_Translate"": {""h_shift_pct"": 0.023031851328574438}, ""MMR4_Downsample"": {""scale_factor"": 0.9843573911771825}, ""MMR3_HistEq"": {""clip_limit"": 1.105332839521203}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,152,"[""MMR5_Shear"", ""MMR1_Rotation"", ""MMR6_Translate"", ""MMR3_HistEq"", ""MMR2_Scale"", ""MMR4_Downsample""]",6,nan,2.000000,3.173369,"{""MMR5_Shear"": {""h_shear"": 0.010549724713879993}, ""MMR1_Rotation"": {""angle"": -1.1316939142335256}, ""MMR6_Translate"": {""h_shift_pct"": 0.0070211515048266004}, ""MMR3_HistEq"": {""clip_limit"": 2.318500358037697}, ""MMR2_Scale"": {""zoom_level"": 0.7538095773103811}, ""MMR4_Downsample"": {""scale_factor"": 0.9496474657212477}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 bottle
4. Objects: 1 frame","Trash:1, Objects:0, Animal:1, Vegetation:1"
531.jpg,153,"[""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR2_Scale"", ""MMR6_Translate"", ""MMR3_HistEq"", ""MMR5_Shear""]",6,nan,1.000000,4.123599,"{""MMR1_Rotation"": {""angle"": 0.4658894994315901}, ""MMR4_Downsample"": {""scale_factor"": 0.9079656540337427}, ""MMR2_Scale"": {""zoom_level"": 0.7914275295892829}, ""MMR6_Translate"": {""h_shift_pct"": -0.024928846775218123}, ""MMR3_HistEq"": {""clip_limit"": 2.223454094258005}, ""MMR5_Shear"": {""h_shear"": -0.054063000003887515}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0",1. Animals: One animal is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
531.jpg,154,"[""MMR1_Rotation"", ""MMR4_Downsample"", ""MMR6_Translate"", ""MMR3_HistEq"", ""MMR2_Scale"", ""MMR5_Shear""]",6,nan,1.000000,5.056603,"{""MMR1_Rotation"": {""angle"": 4.211425382428976}, ""MMR4_Downsample"": {""scale_factor"": 0.9656411580493574}, ""MMR6_Translate"": {""h_shift_pct"": -0.0037000541247762114}, ""MMR3_HistEq"": {""clip_limit"": 2.9382737901676768}, ""MMR2_Scale"": {""zoom_level"": 1.2549547130688037}, ""MMR5_Shear"": {""h_shear"": -0.14389068999199267}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,155,"[""MMR4_Downsample"", ""MMR5_Shear"", ""MMR1_Rotation"", ""MMR3_HistEq"", ""MMR6_Translate""]",5,nan,1.000000,3.586300,"{""MMR4_Downsample"": {""scale_factor"": 0.9159490303893283}, ""MMR5_Shear"": {""h_shear"": 0.003377676246827832}, ""MMR1_Rotation"": {""angle"": -3.798195195187477}, ""MMR3_HistEq"": {""clip_limit"": 2.70770561846402}, ""MMR6_Translate"": {""h_shift_pct"": 0.0076778414496015}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,156,"[""MMR6_Translate"", ""MMR3_HistEq"", ""MMR4_Downsample""]",3,nan,1.000000,1.950644,"{""MMR6_Translate"": {""h_shift_pct"": 0.012171865056294487}, ""MMR3_HistEq"": {""clip_limit"": 2.158156426732524}, ""MMR4_Downsample"": {""scale_factor"": 0.9613240947002581}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,157,"[""MMR1_Rotation"", ""MMR2_Scale"", ""MMR5_Shear"", ""MMR6_Translate""]",4,nan,2.000000,1.823580,"{""MMR1_Rotation"": {""angle"": 1.0166451419764595}, ""MMR2_Scale"": {""zoom_level"": 0.9158466690667902}, ""MMR5_Shear"": {""h_shear"": -0.12197712098230085}, ""MMR6_Translate"": {""h_shift_pct"": 0.015796783658917367}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 piece of trash
4. Objects: 1 rock","Trash:1, Objects:0, Animal:1, Vegetation:1"
531.jpg,158,"[""MMR5_Shear"", ""MMR3_HistEq"", ""MMR4_Downsample"", ""MMR2_Scale"", ""MMR6_Translate""]",5,nan,2.000000,4.003876,"{""MMR5_Shear"": {""h_shear"": 0.10974319486146714}, ""MMR3_HistEq"": {""clip_limit"": 1.9097516967287176}, ""MMR4_Downsample"": {""scale_factor"": 0.9442505605727096}, ""MMR2_Scale"": {""zoom_level"": 0.7348379386863244}, ""MMR6_Translate"": {""h_shift_pct"": 0.027634044070656005}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 bottle
4. Objects: 1 rock","Trash:1, Objects:0, Animal:1, Vegetation:1"
531.jpg,159,"[""MMR3_HistEq"", ""MMR2_Scale"", ""MMR6_Translate"", ""MMR4_Downsample"", ""MMR1_Rotation""]",5,nan,1.000000,2.169150,"{""MMR3_HistEq"": {""clip_limit"": 2.2142931470171106}, ""MMR2_Scale"": {""zoom_level"": 1.0056228533009997}, ""MMR6_Translate"": {""h_shift_pct"": -0.007693658812060616}, ""MMR4_Downsample"": {""scale_factor"": 0.9641911712897362}, ""MMR1_Rotation"": {""angle"": 1.6078527194614312}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,160,"[""MMR6_Translate"", ""MMR2_Scale"", ""MMR3_HistEq"", ""MMR4_Downsample"", ""MMR1_Rotation""]",5,nan,1.000000,4.485829,"{""MMR6_Translate"": {""h_shift_pct"": -0.021035036531036534}, ""MMR2_Scale"": {""zoom_level"": 1.2605076075484}, ""MMR3_HistEq"": {""clip_limit"": 2.377459105450035}, ""MMR4_Downsample"": {""scale_factor"": 0.9180998200060656}, ""MMR1_Rotation"": {""angle"": 3.5992071437884334}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,161,"[""MMR2_Scale"", ""MMR5_Shear"", ""MMR6_Translate"", ""MMR3_HistEq""]",4,nan,1.000000,2.123865,"{""MMR2_Scale"": {""zoom_level"": 0.9489421173408757}, ""MMR5_Shear"": {""h_shear"": 0.05831656738186852}, ""MMR6_Translate"": {""h_shift_pct"": 0.01985096708546523}, ""MMR3_HistEq"": {""clip_limit"": 1.9031961196672056}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1 bottle
2. Vegetation: 1 piece of wood
3. Trash: 1 bottle
4. Objects: 1 piece of wood","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,162,"[""MMR2_Scale"", ""MMR5_Shear""]",2,nan,1.000000,0.919256,"{""MMR2_Scale"": {""zoom_level"": 1.191135190317547}, ""MMR5_Shear"": {""h_shear"": 0.042320798541744226}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0",1. Animals: There are no visible animals in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
531.jpg,163,"[""MMR2_Scale"", ""MMR4_Downsample"", ""MMR1_Rotation"", ""MMR3_HistEq""]",4,nan,0.000000,2.419532,"{""MMR2_Scale"": {""zoom_level"": 0.8515223906023215}, ""MMR4_Downsample"": {""scale_factor"": 0.9501033742894154}, ""MMR1_Rotation"": {""angle"": 4.162166249025779}, ""MMR3_HistEq"": {""clip_limit"": 1.5932072672480837}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One object
4. Objects: One object","Trash:0, Objects:1, Animal:0, Vegetation:0"
531.jpg,164,"[""MMR5_Shear"", ""MMR2_Scale""]",2,nan,1.000000,1.360259,"{""MMR5_Shear"": {""h_shear"": 0.08934594608158442}, ""MMR2_Scale"": {""zoom_level"": 1.2293859301765446}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,165,"[""MMR2_Scale"", ""MMR5_Shear"", ""MMR6_Translate"", ""MMR3_HistEq""]",4,nan,2.000000,3.119967,"{""MMR2_Scale"": {""zoom_level"": 0.7489580712027801}, ""MMR5_Shear"": {""h_shear"": -0.046206665183440035}, ""MMR6_Translate"": {""h_shift_pct"": -0.02909817513972132}, ""MMR3_HistEq"": {""clip_limit"": 2.0051768801045387}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 plant
3. Trash: 1 bottle
4. Objects: 1 rock","Trash:1, Objects:0, Animal:1, Vegetation:1"
531.jpg,166,"[""MMR5_Shear"", ""MMR1_Rotation"", ""MMR4_Downsample""]",3,nan,1.000000,1.406868,"{""MMR5_Shear"": {""h_shear"": -0.06975669390044459}, ""MMR1_Rotation"": {""angle"": -3.9080857069995725}, ""MMR4_Downsample"": {""scale_factor"": 0.983979356247515}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,167,"[""MMR2_Scale"", ""MMR1_Rotation"", ""MMR3_HistEq""]",3,nan,0.000000,1.101225,"{""MMR2_Scale"": {""zoom_level"": 1.0912464687188075}, ""MMR1_Rotation"": {""angle"": -2.314920513753979}, ""MMR3_HistEq"": {""clip_limit"": 1.3340860947615718}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0"
531.jpg,168,"[""MMR4_Downsample"", ""MMR2_Scale"", ""MMR3_HistEq"", ""MMR1_Rotation"", ""MMR6_Translate"", ""MMR5_Shear""]",6,nan,1.500000,4.700553,"{""MMR4_Downsample"": {""scale_factor"": 0.933823557116584}, ""MMR2_Scale"": {""zoom_level"": 1.2758588728390623}, ""MMR3_HistEq"": {""clip_limit"": 1.9197519071839664}, ""MMR1_Rotation"": {""angle"": 2.9998725891159648}, ""MMR6_Translate"": {""h_shift_pct"": -0.02939047499145459}, ""MMR5_Shear"": {""h_shear"": 0.09297745687567191}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1 bottle
2. Vegetation: 1 piece of seaweed
3. Trash: 1 bottle
4. Objects: 1 piece of seaweed","Trash:1, Objects:0, Animal:0, Vegetation:1"
531.jpg,169,"[""MMR2_Scale"", ""MMR4_Downsample"", ""MMR5_Shear"", ""MMR6_Translate"", ""MMR1_Rotation"", ""MMR3_HistEq""]",6,nan,1.000000,3.682865,"{""MMR2_Scale"": {""zoom_level"": 1.1122538663044934}, ""MMR4_Downsample"": {""scale_factor"": 0.924073984768925}, ""MMR5_Shear"": {""h_shear"": -0.013033098332018989}, ""MMR6_Translate"": {""h_shift_pct"": -0.01607257362096576}, ""MMR1_Rotation"": {""angle"": 3.269650175743479}, ""MMR3_HistEq"": {""clip_limit"": 2.2728558876894605}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,170,"[""MMR3_HistEq"", ""MMR6_Translate"", ""MMR1_Rotation"", ""MMR2_Scale""]",4,nan,1.000000,1.813150,"{""MMR3_HistEq"": {""clip_limit"": 1.184092787970714}, ""MMR6_Translate"": {""h_shift_pct"": -0.021995145355202077}, ""MMR1_Rotation"": {""angle"": 3.8929187197577537}, ""MMR2_Scale"": {""zoom_level"": 1.0351906109499476}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,171,"[""MMR1_Rotation"", ""MMR3_HistEq""]",2,nan,0.500000,1.650571,"{""MMR1_Rotation"": {""angle"": -1.8531261567193935}, ""MMR3_HistEq"": {""clip_limit"": 2.2799459695922915}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
531.jpg,172,"[""MMR2_Scale"", ""MMR4_Downsample"", ""MMR5_Shear""]",3,nan,1.000000,1.624818,"{""MMR2_Scale"": {""zoom_level"": 1.134555711558714}, ""MMR4_Downsample"": {""scale_factor"": 0.9208312887848666}, ""MMR5_Shear"": {""h_shear"": -0.05769180309832385}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: None
2. Vegetation: None
3. Trash: One bottle
4. Objects: One bottle","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,173,"[""MMR4_Downsample"", ""MMR2_Scale"", ""MMR5_Shear""]",3,nan,1.000000,1.955405,"{""MMR4_Downsample"": {""scale_factor"": 0.9087210057578448}, ""MMR2_Scale"": {""zoom_level"": 1.1725772348681165}, ""MMR5_Shear"": {""h_shear"": 0.07010369600040997}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1 bottle
2. Vegetation: 1 piece of wood
3. Trash: 1 bottle
4. Objects: 1 piece of wood","Trash:1, Objects:0, Animal:0, Vegetation:0"
531.jpg,174,"[""MMR5_Shear"", ""MMR1_Rotation""]",2,nan,1.500000,1.745938,"{""MMR5_Shear"": {""h_shear"": 0.13175692470483344}, ""MMR1_Rotation"": {""angle"": -4.337792081778538}}","1. Animals: 1 object
2. Vegetation: 1 object
3. Trash: 1 object
4. Objects: 1 object","Trash:0, Objects:1, Animal:0, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 piece of wood
3. Trash: 1 bottle
4. Objects: 1 piece of wood","Trash:1, Objects:0, Animal:1, Vegetation:0"
